episode,seat,step,day,item,requested,filled,revenue,weighted_price,floor_units
90130062,1,713,29,STRAWBERRY,6,0,0.0,0,0
90130062,0,713,29,MILK,3,0,0.0,0,0
90130062,1,713,29,MILK,3,0,0.0,0,0
90130062,0,714,29,MELON,3,0,0.0,0,0
90130062,1,714,29,MELON,3,0,0.0,0,0
90130062,0,715,29,MILK,3,0,0.0,0,0
90130062,1,715,29,MILK,3,0,0.0,0,0
90130062,0,715,29,WOOL,12,0,0.0,0,0
90130062,1,715,29,WOOL,12,0,0.0,0,0
90130062,1,716,29,MILK,3,0,0.0,0,0
90130062,0,717,29,STRAWBERRY,3,0,0.0,0,0
90130062,1,717,29,STRAWBERRY,3,0,0.0,0,0
90130062,0,717,29,MILK,3,0,0.0,0,0
90130129,1,0,0,MELON,1,0,0.0,0,0
90130129,1,1,0,STRAWBERRY,2,0,0.0,0,0
90130129,1,2,0,MELON,3,0,0.0,0,0
90130129,1,6,0,STRAWBERRY,1,0,0.0,0,0
90130129,1,7,0,MILK,1,0,0.0,0,0
90130129,1,10,0,MELON,2,0,0.0,0,0
90130129,1,14,0,STRAWBERRY,2,0,0.0,0,0
90130129,1,29,1,MELON,2,0,0.0,0,0
90130129,1,35,1,WOOL,3,0,0.0,0,0
90130129,1,45,1,WOOL,3,0,0.0,0,0
90130129,1,50,2,WOOL,3,0,0.0,0,0
90130129,1,56,2,MILK,3,0,0.0,0,0
90130129,1,59,2,STRAWBERRY,3,0,0.0,0,0
90130129,1,71,2,WOOL,2,0,0.0,0,0
90130129,1,72,3,MILK,2,0,0.0,0,0
90130129,1,74,3,STRAWBERRY,1,0,0.0,0,0
90130129,0,76,3,MELON,8,0,0.0,0,0
90130129,1,76,3,MELON,6,0,0.0,0,0
90130129,0,77,3,MELON,6,0,0.0,0,0
90130129,1,77,3,MELON,5,0,0.0,0,0
90130129,1,83,3,STRAWBERRY,1,0,0.0,0,0
90130129,0,98,4,MELON,5,0,0.0,0,0
90130129,1,98,4,MELON,4,0,0.0,0,0
90130129,1,103,4,STRAWBERRY,3,0,0.0,0,0
90130129,1,121,5,MELON,2,0,0.0,0,0
90130129,1,123,5,MELON,2,0,0.0,0,0
90130129,1,126,5,WOOL,3,0,0.0,0,0
90130129,1,133,5,WOOL,1,0,0.0,0,0
90130129,1,147,6,STRAWBERRY,1,0,0.0,0,0
90130129,1,149,6,WOOL,2,0,0.0,0,0
90130129,1,151,6,MELON,1,0,0.0,0,0
90130129,1,153,6,MELON,1,0,0.0,0,0
90130129,0,158,6,WOOL,6,0,0.0,0,0
90130129,1,158,6,WOOL,6,0,0.0,0,0
90130129,1,162,6,STRAWBERRY,2,0,0.0,0,0
90130129,1,192,8,WOOL,1,0,0.0,0,0
90130129,0,195,8,MILK,10,0,0.0,0,0
90130129,1,195,8,MILK,8,0,0.0,0,0
90130129,0,198,8,MILK,15,0,0.0,0,0
90130129,1,198,8,MILK,12,0,0.0,0,0
90130129,1,210,8,MELON,2,0,0.0,0,0
90130129,1,214,8,WOOL,2,0,0.0,0,0
90130129,1,216,9,STRAWBERRY,1,0,0.0,0,0
90130129,0,229,9,WOOL,4,0,0.0,0,0
90130129,1,229,9,WOOL,4,0,0.0,0,0
90130129,1,234,9,STRAWBERRY,1,0,0.0,0,0
90130129,1,235,9,MILK,3,0,0.0,0,0
90130129,0,256,10,MELON,8,0,0.0,0,0
90130129,1,256,10,MELON,6,0,0.0,0,0
90130129,0,257,10,MELON,8,0,0.0,0,0
90130129,1,257,10,MELON,6,0,0.0,0,0
90130129,0,259,10,MELON,20,0,0.0,0,0
90130129,1,259,10,MELON,16,0,0.0,0,0
90130129,0,262,10,MELON,14,0,0.0,0,0
90130129,1,262,10,MELON,11,0,0.0,0,0
90130129,0,264,11,MELON,34,18,4178.0,232.111111,0
90130129,1,264,11,MELON,27,18,4178.0,232.111111,0
90130129,0,269,11,STRAWBERRY,6,0,0.0,0,0
90130129,1,269,11,STRAWBERRY,4,0,0.0,0,0
90130129,0,280,11,WOOL,6,0,0.0,0,0
90130129,1,280,11,WOOL,6,0,0.0,0,0
90130129,1,282,11,STRAWBERRY,3,0,0.0,0,0
90130129,0,292,12,STRAWBERRY,9,0,0.0,0,0
90130129,1,292,12,STRAWBERRY,6,0,0.0,0,0
90130129,0,292,12,MILK,11,9,1970.0,218.888889,0
90130129,1,293,12,MILK,9,9,1928.0,214.222222,0
90130129,0,294,12,MILK,15,0,0.0,0,0
90130129,1,294,12,MILK,12,0,0.0,0,0
90130129,0,295,12,MILK,25,0,0.0,0,0
90130129,1,295,12,MILK,20,0,0.0,0,0
90130129,0,301,12,MILK,11,0,0.0,0,0
90130129,1,301,12,MILK,9,0,0.0,0,0
90130129,0,302,12,MILK,8,0,0.0,0,0
90130129,1,302,12,MILK,6,0,0.0,0,0
90130129,0,306,12,MELON,15,0,0.0,0,0
90130129,1,306,12,MELON,12,0,0.0,0,0
90130129,0,308,12,MILK,2,0,0.0,0,0
90130129,1,308,12,MILK,2,0,0.0,0,0
90130129,0,309,12,WOOL,5,0,0.0,0,0
90130129,1,309,12,WOOL,5,0,0.0,0,0
90130129,1,313,13,WOOL,1,0,0.0,0,0
90130129,1,314,13,MELON,3,0,0.0,0,0
90130129,1,316,13,MELON,1,0,0.0,0,0
90130129,1,322,13,STRAWBERRY,2,0,0.0,0,0
90130129,0,323,13,MILK,4,4,861.0,215.25,0
90130129,0,324,13,MILK,1,0,0.0,0,0
90130129,1,324,13,MILK,3,3,639.0,213.0,0
90130129,0,325,13,MILK,4,0,0.0,0,0
90130129,1,325,13,MILK,3,1,214.0,214.0,0
90130129,1,328,13,WOOL,1,0,0.0,0,0
90130129,1,333,13,MELON,3,0,0.0,0,0
90130129,0,341,14,MILK,4,2,432.0,216.0,0
90130129,0,343,14,MILK,4,0,0.0,0,0
90130129,1,343,14,MILK,3,3,643.0,214.333333,0
90130129,1,344,14,MELON,3,0,0.0,0,0
90130129,0,344,14,MILK,5,0,0.0,0,0
90130129,1,344,14,MILK,1,1,213.0,213.0,0
90130129,1,346,14,MELON,2,0,0.0,0,0
90130129,0,347,14,MILK,4,0,0.0,0,0
90130129,1,347,14,MILK,3,0,0.0,0,0
90130129,0,348,14,MILK,5,0,0.0,0,0
90130129,1,348,14,MILK,4,0,0.0,0,0
90130129,0,348,14,WOOL,7,6,1160.0,193.333333,0
90130129,1,348,14,WOOL,7,6,1192.0,198.666667,0
90130129,0,353,14,WOOL,6,0,0.0,0,0
90130129,1,353,14,WOOL,6,0,0.0,0,0
90130129,0,354,14,WOOL,6,0,0.0,0,0
90130129,1,354,14,WOOL,6,0,0.0,0,0
90130129,0,358,14,WOOL,7,0,0.0,0,0
90130129,1,358,14,WOOL,7,0,0.0,0,0
90130129,0,359,14,MELON,7,6,1289.0,214.833333,0
90130129,1,359,14,MELON,6,6,1257.0,209.5,0
90130129,0,359,14,STRAWBERRY,6,0,0.0,0,0
90130129,1,359,14,STRAWBERRY,4,0,0.0,0,0
90130129,0,360,15,MELON,9,6,1179.0,196.5,0
90130129,1,360,15,MELON,6,6,1179.0,196.5,0
90130129,0,362,15,MELON,9,0,0.0,0,0
90130129,1,362,15,MELON,7,0,0.0,0,0
90130129,0,364,15,WOOL,4,4,276.0,69.0,0
90130129,0,365,15,MILK,11,9,1982.0,220.222222,0
90130129,1,366,15,MILK,9,9,1928.0,214.222222,0
90130129,0,366,15,WOOL,4,0,0.0,0,0
90130129,1,366,15,WOOL,4,4,184.0,46.0,0
90130129,0,367,15,MILK,11,0,0.0,0,0
90130129,0,370,15,WOOL,9,0,0.0,0,0
90130129,1,370,15,WOOL,9,0,0.0,0,0
90130129,0,371,15,MILK,15,0,0.0,0,0
90130129,1,371,15,MILK,12,0,0.0,0,0
90130129,1,375,15,MELON,3,0,0.0,0,0
90130129,0,375,15,WOOL,6,0,0.0,0,0
90130129,1,375,15,WOOL,6,0,0.0,0,0
90130129,1,384,16,MILK,9,9,1935.0,215.0,0
90130129,0,384,16,WOOL,8,4,135.0,33.75,0
90130129,1,384,16,WOOL,8,4,35.0,8.75,1
90130129,0,385,16,MILK,11,9,1902.0,211.333333,0
90130129,0,387,16,MILK,11,0,0.0,0,0
90130129,0,391,16,MILK,35,0,0.0,0,0
90130129,1,391,16,MILK,28,0,0.0,0,0
90130129,1,392,16,MELON,2,0,0.0,0,0
90130129,1,405,16,MILK,2,0,0.0,0,0
90130129,0,407,16,WOOL,4,0,0.0,0,0
90130129,1,407,16,WOOL,4,0,0.0,0,0
90130129,0,408,17,MILK,11,9,1898.0,210.888889,0
90130129,1,408,17,MILK,9,9,1890.0,210.0,0
90130129,0,409,17,MILK,11,0,0.0,0,0
90130129,1,409,17,MILK,9,0,0.0,0,0
90130129,0,411,17,MELON,1,0,0.0,0,0
90130129,1,411,17,MELON,1,0,0.0,0,0
90130129,1,411,17,WOOL,3,0,0.0,0,0
90130129,1,413,17,STRAWBERRY,5,5,1217.0,243.4,0
90130129,1,414,17,STRAWBERRY,3,3,727.0,242.333333,0
90130129,1,414,17,MILK,1,0,0.0,0,0
90130129,0,415,17,STRAWBERRY,8,8,1926.0,240.75,0
90130129,0,416,17,STRAWBERRY,4,0,0.0,0,0
90130129,0,417,17,STRAWBERRY,8,0,0.0,0,0
90130129,1,417,17,MILK,3,0,0.0,0,0
90130129,1,419,17,MELON,1,0,0.0,0,0
90130129,1,420,17,MILK,1,0,0.0,0,0
90130129,0,421,17,STRAWBERRY,8,0,0.0,0,0
90130129,1,421,17,STRAWBERRY,5,0,0.0,0,0
90130129,0,423,17,MELON,5,0,0.0,0,0
90130129,1,423,17,MELON,4,0,0.0,0,0
90130129,0,423,17,WOOL,4,0,0.0,0,0
90130129,1,423,17,WOOL,4,0,0.0,0,0
90130129,0,424,17,WOOL,3,0,0.0,0,0
90130129,1,424,17,WOOL,3,0,0.0,0,0
90130129,1,433,18,STRAWBERRY,8,8,1951.0,243.875,0
90130129,1,434,18,MILK,3,3,651.0,217.0,0
90130129,0,435,18,STRAWBERRY,12,8,1933.0,241.625,0
90130129,1,435,18,MILK,8,8,1706.0,213.25,0
90130129,0,436,18,MILK,4,4,833.0,208.25,0
90130129,1,436,18,MILK,1,1,210.0,210.0,0
90130129,0,437,18,STRAWBERRY,12,0,0.0,0,0
90130129,0,437,18,MILK,10,8,1638.0,204.75,0
90130129,0,438,18,MILK,4,0,0.0,0,0
90130129,0,439,18,MILK,6,0,0.0,0,0
90130129,0,440,18,MILK,5,0,0.0,0,0
90130129,0,441,18,STRAWBERRY,26,0,0.0,0,0
90130129,1,441,18,STRAWBERRY,17,0,0.0,0,0
90130129,1,441,18,WOOL,2,2,16.0,8.0,0
90130129,1,442,18,STRAWBERRY,2,0,0.0,0,0
90130129,0,442,18,MILK,4,0,0.0,0,0
90130129,1,442,18,MILK,3,0,0.0,0,0
90130129,1,442,18,WOOL,2,2,2.0,1.0,2
90130129,0,443,18,MILK,6,0,0.0,0,0
90130129,1,443,18,MILK,5,0,0.0,0,0
90130129,0,443,18,WOOL,2,2,2.0,1.0,2
90130129,1,443,18,WOOL,2,2,2.0,1.0,2
90130129,0,444,18,MILK,25,0,0.0,0,0
90130129,1,444,18,MILK,20,0,0.0,0,0
90130129,0,444,18,WOOL,2,2,2.0,1.0,2
90130129,1,444,18,WOOL,2,2,2.0,1.0,2
90130129,0,445,18,STRAWBERRY,30,0,0.0,0,0
90130129,1,445,18,STRAWBERRY,20,0,0.0,0,0
90130129,0,445,18,WOOL,2,2,12.0,6.0,1
90130129,1,445,18,WOOL,2,2,12.0,6.0,1
90130129,1,446,18,WOOL,2,2,2.0,1.0,2
90130129,0,447,18,WOOL,2,2,2.0,1.0,2
90130129,1,447,18,WOOL,1,1,1.0,1.0,1
90130129,1,448,18,STRAWBERRY,3,0,0.0,0,0
90130129,0,448,18,WOOL,2,2,2.0,1.0,2
90130129,0,449,18,WOOL,2,2,2.0,1.0,2
90130129,1,449,18,WOOL,2,0,0.0,0,0
90130129,0,450,18,STRAWBERRY,2,0,0.0,0,0
90130129,1,450,18,STRAWBERRY,1,0,0.0,0,0
90130129,0,450,18,MILK,8,0,0.0,0,0
90130129,1,450,18,MILK,6,0,0.0,0,0
90130129,1,453,18,WOOL,4,4,4.0,1.0,4
90130129,0,455,18,WOOL,4,4,4.0,1.0,4
90130129,0,456,19,WOOL,1,1,1.0,1.0,1
90130129,0,457,19,WOOL,4,0,0.0,0,0
90130129,1,461,19,STRAWBERRY,1,1,247.0,247.0,0
90130129,0,461,19,WOOL,4,0,0.0,0,0
90130129,1,461,19,WOOL,4,0,0.0,0,0
90130129,1,462,19,STRAWBERRY,1,1,246.0,246.0,0
90130129,0,463,19,STRAWBERRY,2,2,486.0,243.0,0
90130129,1,463,19,STRAWBERRY,11,11,2690.0,244.545455,0
90130129,0,464,19,STRAWBERRY,2,2,483.0,241.5,0
90130129,1,464,19,STRAWBERRY,2,2,484.0,242.0,0
90130129,1,464,19,WOOL,2,0,0.0,0,0
90130129,0,465,19,STRAWBERRY,17,10,2407.0,240.7,0
90130129,1,465,19,WOOL,3,0,0.0,0,0
90130129,0,466,19,STRAWBERRY,3,0,0.0,0,0
90130129,0,466,19,WOOL,4,0,0.0,0,0
90130129,0,467,19,STRAWBERRY,15,0,0.0,0,0
90130129,1,467,19,MILK,9,9,1909.0,212.111111,0
90130129,0,468,19,STRAWBERRY,2,0,0.0,0,0
90130129,0,469,19,STRAWBERRY,2,0,0.0,0,0
90130129,1,469,19,STRAWBERRY,1,0,0.0,0,0
90130129,0,469,19,MILK,11,9,1875.0,208.333333,0
90130129,0,470,19,STRAWBERRY,3,0,0.0,0,0
90130129,0,470,19,WOOL,4,0,0.0,0,0
90130129,1,470,19,WOOL,4,0,0.0,0,0
90130129,0,471,19,STRAWBERRY,15,0,0.0,0,0
90130129,1,471,19,STRAWBERRY,10,0,0.0,0,0
90130129,0,471,19,MILK,11,0,0.0,0,0
90130129,0,472,19,STRAWBERRY,2,0,0.0,0,0
90130129,1,472,19,STRAWBERRY,1,0,0.0,0,0
90130129,0,474,19,STRAWBERRY,14,0,0.0,0,0
90130129,1,474,19,STRAWBERRY,9,0,0.0,0,0
90130129,0,475,19,MILK,15,0,0.0,0,0
90130129,1,475,19,MILK,12,0,0.0,0,0
90130129,0,477,19,MILK,14,0,0.0,0,0
90130129,1,477,19,MILK,11,0,0.0,0,0
90130129,0,478,19,STRAWBERRY,9,0,0.0,0,0
90130129,1,478,19,STRAWBERRY,6,0,0.0,0,0
90130129,0,480,20,STRAWBERRY,18,12,2826.0,235.5,0
90130129,1,480,20,STRAWBERRY,12,12,2826.0,235.5,0
90130129,0,480,20,MILK,8,8,1545.0,193.125,0
90130129,0,481,20,MILK,7,7,1308.0,186.857143,0
90130129,1,481,20,MILK,15,15,2579.0,171.933333,0
90130129,0,482,20,STRAWBERRY,18,0,0.0,0,0
90130129,0,483,20,MILK,19,0,0.0,0,0
90130129,0,485,20,MILK,19,0,0.0,0,0
90130129,0,486,20,STRAWBERRY,30,0,0.0,0,0
90130129,1,486,20,STRAWBERRY,20,0,0.0,0,0
90130129,1,486,20,MILK,3,0,0.0,0,0
90130129,0,488,20,STRAWBERRY,4,0,0.0,0,0
90130129,1,488,20,STRAWBERRY,3,0,0.0,0,0
90130129,0,489,20,MILK,19,0,0.0,0,0
90130129,1,489,20,MILK,15,0,0.0,0,0
90130129,1,490,20,MILK,3,0,0.0,0,0
90130129,0,492,20,STRAWBERRY,3,2,470.0,235.0,0
90130129,1,492,20,STRAWBERRY,2,2,470.0,235.0,0
90130129,1,492,20,MILK,2,0,0.0,0,0
90130129,0,493,20,STRAWBERRY,3,0,0.0,0,0
90130129,0,494,20,MELON,1,1,213.0,213.0,0
90130129,0,494,20,STRAWBERRY,6,0,0.0,0,0
90130129,1,494,20,STRAWBERRY,4,0,0.0,0,0
90130129,0,497,20,STRAWBERRY,3,0,0.0,0,0
90130129,1,497,20,STRAWBERRY,2,0,0.0,0,0
90130129,0,498,20,STRAWBERRY,10,0,0.0,0,0
90130129,1,498,20,STRAWBERRY,7,0,0.0,0,0
90130129,0,499,20,STRAWBERRY,6,0,0.0,0,0
90130129,1,499,20,STRAWBERRY,4,0,0.0,0,0
90130129,0,501,20,STRAWBERRY,3,0,0.0,0,0
90130129,1,501,20,STRAWBERRY,2,0,0.0,0,0
90130129,1,502,20,MELON,2,2,422.0,211.0,0
90130129,1,502,20,STRAWBERRY,3,0,0.0,0,0
90130129,0,504,21,MELON,2,0,0.0,0,0
90130129,0,504,21,STRAWBERRY,21,14,3209.0,229.214286,0
90130129,1,504,21,STRAWBERRY,14,14,3209.0,229.214286,0
90130129,0,505,21,STRAWBERRY,27,0,0.0,0,0
90130129,1,505,21,STRAWBERRY,18,0,0.0,0,0
90130129,0,506,21,MELON,2,0,0.0,0,0
90130129,0,510,21,MELON,2,0,0.0,0,0
90130129,1,510,21,MELON,2,0,0.0,0,0
90130129,1,514,21,STRAWBERRY,3,0,0.0,0,0
90130129,1,517,21,STRAWBERRY,2,0,0.0,0,0
90130129,0,517,21,MILK,2,2,410.0,205.0,0
90130129,1,517,21,MILK,2,2,410.0,205.0,0
90130129,0,518,21,MILK,2,2,404.0,202.0,0
90130129,1,518,21,MILK,2,2,404.0,202.0,0
90130129,0,519,21,MILK,2,2,396.0,198.0,0
90130129,1,519,21,MILK,2,2,396.0,198.0,0
90130129,0,520,21,MILK,2,2,388.0,194.0,0
90130129,1,520,21,MILK,2,2,388.0,194.0,0
90130129,0,521,21,MILK,2,1,194.0,194.0,0
90130129,1,521,21,MILK,1,1,194.0,194.0,0
90130129,0,523,21,MILK,2,0,0.0,0,0
90130129,1,524,21,MELON,1,0,0.0,0,0
90130129,0,524,21,MILK,1,0,0.0,0,0
90130129,0,525,21,MILK,2,0,0.0,0,0
90130129,1,525,21,MILK,2,0,0.0,0,0
90130129,0,526,21,STRAWBERRY,4,0,0.0,0,0
90130129,1,526,21,STRAWBERRY,3,0,0.0,0,0
90130129,0,526,21,WOOL,20,20,1231.0,61.55,0
90130129,0,527,21,MELON,12,0,0.0,0,0
90130129,1,527,21,MELON,10,0,0.0,0,0
90130129,0,527,21,STRAWBERRY,3,0,0.0,0,0
90130129,1,527,21,STRAWBERRY,2,0,0.0,0,0
90130129,0,528,22,STRAWBERRY,21,14,3209.0,229.214286,0
90130129,1,528,22,STRAWBERRY,14,14,3209.0,229.214286,0
90130129,0,528,22,MILK,2,2,379.0,189.5,0
90130129,0,529,22,MILK,7,7,1348.0,192.571429,0
90130129,0,529,22,WOOL,4,4,58.0,14.5,0
90130129,0,531,22,STRAWBERRY,21,0,0.0,0,0
90130129,1,531,22,STRAWBERRY,14,0,0.0,0,0
90130129,0,533,22,MILK,3,3,566.0,188.666667,0
90130129,1,533,22,MILK,12,12,2120.0,176.666667,0
90130129,1,534,22,WOOL,24,24,24.0,1.0,24
90130129,0,535,22,MILK,15,0,0.0,0,0
90130129,0,536,22,WOOL,24,0,0.0,0,0
90130129,0,537,22,MILK,24,0,0.0,0,0
90130129,0,538,22,WOOL,24,0,0.0,0,0
90130129,1,539,22,MELON,1,0,0.0,0,0
90130129,0,541,22,MILK,30,0,0.0,0,0
90130129,1,541,22,MILK,24,0,0.0,0,0
90130129,0,542,22,WOOL,44,0,0.0,0,0
90130129,1,542,22,WOOL,44,0,0.0,0,0
90130129,1,543,22,MELON,2,0,0.0,0,0
90130129,0,543,22,STRAWBERRY,3,0,0.0,0,0
90130129,1,543,22,STRAWBERRY,2,0,0.0,0,0
90130129,1,544,22,STRAWBERRY,2,0,0.0,0,0
90130129,0,547,22,STRAWBERRY,9,2,466.0,233.0,0
90130129,1,547,22,STRAWBERRY,6,2,466.0,233.0,0
90130129,0,548,22,STRAWBERRY,9,0,0.0,0,0
90130129,1,548,22,STRAWBERRY,6,0,0.0,0,0
90130129,1,549,22,STRAWBERRY,3,0,0.0,0,0
90130129,0,549,22,WOOL,2,0,0.0,0,0
90130129,1,549,22,WOOL,2,0,0.0,0,0
90130129,0,550,22,WOOL,12,0,0.0,0,0
90130129,1,550,22,WOOL,12,0,0.0,0,0
90130129,0,551,22,MELON,2,2,427.0,213.5,0
90130129,0,551,22,STRAWBERRY,3,0,0.0,0,0
90130129,1,551,22,STRAWBERRY,2,0,0.0,0,0
90130129,0,552,23,WOOL,8,0,0.0,0,0
90130129,1,552,23,WOOL,8,0,0.0,0,0
90130129,0,553,23,MELON,4,4,858.0,214.5,0
90130129,0,553,23,STRAWBERRY,8,8,1815.0,226.875,0
90130129,1,555,23,STRAWBERRY,14,14,3123.0,223.071429,0
90130129,1,555,23,MILK,4,4,794.0,198.5,0
90130129,1,556,23,MELON,6,6,1250.0,208.333333,0
90130129,1,556,23,MILK,4,4,778.0,194.5,0
90130129,1,556,23,WOOL,1,0,0.0,0,0
90130129,0,557,23,STRAWBERRY,4,4,885.0,221.25,0
90130129,0,557,23,MILK,2,2,387.0,193.5,0
90130129,1,557,23,MILK,1,1,195.0,195.0,0
90130129,0,558,23,MILK,2,2,381.0,190.5,0
90130129,0,559,23,MILK,2,2,376.0,188.0,0
90130129,1,559,23,MILK,1,0,0.0,0,0
90130129,0,560,23,STRAWBERRY,20,0,0.0,0,0
90130129,0,561,23,MELON,8,0,0.0,0,0
90130129,1,561,23,MELON,3,0,0.0,0,0
90130129,0,561,23,MILK,3,3,566.0,188.666667,0
90130129,0,562,23,STRAWBERRY,20,0,0.0,0,0
90130129,0,562,23,MILK,5,0,0.0,0,0
90130129,0,563,23,MELON,8,0,0.0,0,0
90130129,0,564,23,MILK,5,0,0.0,0,0
90130129,0,565,23,MILK,1,0,0.0,0,0
90130129,0,566,23,STRAWBERRY,21,0,0.0,0,0
90130129,1,566,23,STRAWBERRY,14,0,0.0,0,0
90130129,0,566,23,MILK,5,0,0.0,0,0
90130129,1,566,23,MILK,4,0,0.0,0,0
90130129,0,566,23,WOOL,3,0,0.0,0,0
90130129,1,566,23,WOOL,3,0,0.0,0,0
90130129,0,567,23,MELON,11,0,0.0,0,0
90130129,1,567,23,MELON,9,0,0.0,0,0
90130129,0,569,23,STRAWBERRY,6,2,448.0,224.0,0
90130129,1,569,23,STRAWBERRY,4,2,449.0,224.5,0
90130129,0,569,23,MILK,1,0,0.0,0,0
90130129,0,570,23,MILK,2,2,392.0,196.0,0
90130129,1,570,23,MILK,3,3,585.0,195.0,0
90130129,0,571,23,MILK,2,0,0.0,0,0
90130129,0,573,23,STRAWBERRY,9,0,0.0,0,0
90130129,1,573,23,STRAWBERRY,6,0,0.0,0,0
90130129,0,573,23,MILK,15,0,0.0,0,0
90130129,1,573,23,MILK,12,0,0.0,0,0
90130129,0,576,24,MELON,8,6,1185.0,197.5,0
90130129,1,576,24,MELON,6,6,1234.0,205.666667,0
90130129,0,576,24,STRAWBERRY,44,29,6245.0,215.344828,0
90130129,1,576,24,STRAWBERRY,30,30,6110.0,203.666667,0
90130129,0,578,24,MELON,10,0,0.0,0,0
90130129,1,578,24,MELON,8,0,0.0,0,0
90130129,0,578,24,STRAWBERRY,52,0,0.0,0,0
90130129,1,578,24,STRAWBERRY,35,0,0.0,0,0
90130129,0,582,24,MELON,9,0,0.0,0,0
90130129,1,582,24,MELON,7,0,0.0,0,0
90130129,1,583,24,STRAWBERRY,2,0,0.0,0,0
90130129,0,589,24,STRAWBERRY,3,2,413.0,206.5,0
90130129,1,589,24,STRAWBERRY,2,2,413.0,206.5,0
90130129,1,590,24,MELON,2,0,0.0,0,0
90130129,0,594,24,STRAWBERRY,6,0,0.0,0,0
90130129,1,594,24,STRAWBERRY,4,0,0.0,0,0
90130129,0,595,24,STRAWBERRY,6,0,0.0,0,0
90130129,1,595,24,STRAWBERRY,4,0,0.0,0,0
90130129,0,597,24,STRAWBERRY,6,4,819.0,204.75,0
90130129,1,597,24,STRAWBERRY,4,4,819.0,204.75,0
90130129,0,597,24,MILK,8,8,1711.0,213.875,0
90130129,1,598,24,MILK,15,15,3076.0,205.066667,0
90130129,0,599,24,MELON,8,0,0.0,0,0
90130129,1,599,24,MELON,6,0,0.0,0,0
90130129,0,599,24,STRAWBERRY,6,0,0.0,0,0
90130129,1,599,24,STRAWBERRY,4,0,0.0,0,0
90130129,1,599,24,MILK,3,3,591.0,197.0,0
90130129,0,600,25,STRAWBERRY,32,20,3971.0,198.55,0
90130129,1,600,25,STRAWBERRY,21,21,3963.0,188.714286,0
90130129,0,600,25,MILK,3,3,570.0,190.0,0
90130129,1,600,25,MILK,3,3,582.0,194.0,0
90130129,0,601,25,MILK,5,5,969.0,193.8,0
90130129,0,601,25,WOOL,5,5,755.0,151.0,0
90130129,0,602,25,MILK,2,2,379.0,189.5,0
90130129,0,602,25,WOOL,5,5,463.0,92.6,0
90130129,1,602,25,WOOL,9,9,1121.0,124.555556,0
90130129,0,603,25,WOOL,5,5,272.0,54.4,0
90130129,1,603,25,WOOL,9,9,307.0,34.111111,1
90130129,0,604,25,WOOL,2,2,2.0,1.0,2
90130129,1,604,25,WOOL,3,3,3.0,1.0,3
90130129,0,605,25,MILK,3,3,570.0,190.0,0
90130129,0,605,25,WOOL,2,2,16.0,8.0,0
90130129,0,606,25,MILK,8,0,0.0,0,0
90130129,1,606,25,MILK,3,0,0.0,0,0
90130129,0,607,25,MILK,19,0,0.0,0,0
90130129,1,607,25,MILK,3,0,0.0,0,0
90130129,0,608,25,MILK,8,0,0.0,0,0
90130129,0,609,25,MILK,11,0,0.0,0,0
90130129,0,609,25,WOOL,2,2,16.0,8.0,0
90130129,0,611,25,WOOL,9,0,0.0,0,0
90130129,0,612,25,MILK,8,0,0.0,0,0
90130129,1,612,25,MILK,6,0,0.0,0,0
90130129,0,612,25,WOOL,9,0,0.0,0,0
90130129,0,613,25,MILK,11,0,0.0,0,0
90130129,1,613,25,MILK,9,0,0.0,0,0
90130129,0,613,25,WOOL,9,0,0.0,0,0
90130129,1,616,25,STRAWBERRY,1,0,0.0,0,0
90130129,0,617,25,STRAWBERRY,9,0,0.0,0,0
90130129,1,617,25,STRAWBERRY,6,0,0.0,0,0
90130129,0,617,25,MILK,18,0,0.0,0,0
90130129,1,617,25,MILK,14,0,0.0,0,0
90130129,0,617,25,WOOL,9,0,0.0,0,0
90130129,1,617,25,WOOL,9,0,0.0,0,0
90130129,0,619,25,STRAWBERRY,9,0,0.0,0,0
90130129,1,619,25,STRAWBERRY,6,0,0.0,0,0
90130129,0,622,25,MELON,8,0,0.0,0,0
90130129,1,622,25,MELON,6,0,0.0,0,0
90130129,0,625,26,MELON,8,6,1091.0,181.833333,0
90130129,1,625,26,MELON,6,6,1030.0,171.666667,0
90130129,0,625,26,STRAWBERRY,16,16,2815.0,175.9375,0
90130129,1,625,26,STRAWBERRY,20,20,3727.0,186.35,0
90130129,0,625,26,MILK,12,12,2286.0,190.5,0
90130129,1,625,26,MILK,15,15,3063.0,204.2,0
90130129,0,625,26,WOOL,1,0,0.0,0,0
90130129,1,625,26,WOOL,1,0,0.0,0,0
90130129,1,627,26,MILK,3,0,0.0,0,0
90130129,0,627,26,WOOL,2,0,0.0,0,0
90130129,0,629,26,STRAWBERRY,4,4,688.0,172.0,0
90130129,0,629,26,MILK,3,3,554.0,184.666667,0
90130129,1,630,26,MILK,3,0,0.0,0,0
90130129,0,631,26,STRAWBERRY,30,0,0.0,0,0
90130129,0,631,26,WOOL,12,0,0.0,0,0
90130129,1,631,26,WOOL,12,0,0.0,0,0
90130129,0,632,26,MILK,19,0,0.0,0,0
90130129,0,633,26,STRAWBERRY,30,0,0.0,0,0
90130129,0,633,26,MILK,19,0,0.0,0,0
90130129,1,636,26,WOOL,3,0,0.0,0,0
90130129,0,637,26,STRAWBERRY,30,0,0.0,0,0
90130129,1,637,26,STRAWBERRY,20,0,0.0,0,0
