episode,seat,team,score_bands,day,style,confidence,hour,hands,unlocked_count,has_NE,has_SW,has_SE,crops_total,animals_total,cows,sheep,geese,premium_pipeline,premium_price_ratio,weeds,crop_MELON,crop_WHEAT,ready_MELON,ready_WHEAT,ready_SHEEP,ready_COW,crop_STRAWBERRY,ready_STRAWBERRY,ready_
90128778,0,Aastik Rajan15,L1,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,1.3007499999999999,0,9,1,26,4,4,14,40,25,
90128778,0,Aastik Rajan15,L1,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,198.0,1.3108749999999998,1,8,,29,,0,9,38,40,
90128778,0,Aastik Rajan15,L1,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,211.0,1.2893124999999999,2,7,,28,,20,15,38,48,
90128778,0,Aastik Rajan15,L1,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,190.0,1.2795208333333334,3,6,,26,,4,9,38,40,
90128778,0,Aastik Rajan15,L1,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,175.0,1.2402708333333332,3,5,,24,,0,15,34,37,
90128778,0,Aastik Rajan15,L1,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,131.0,1.178375,4,3,,15,,20,9,28,28,
90128778,0,Aastik Rajan15,L1,27,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,90.0,1.1585208333333332,5,2,29,11,29,4,15,22,15,
90128778,0,Aastik Rajan15,L1,28,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,55.0,1.1491666666666667,12,,30,,30,0,5,15,13,
90128778,0,Aastik Rajan15,L1,29,standard_converged,0.6,0,0,3,1,1,0,34,14,4,5,0,33.0,1.145875,15,,22,,52,16,7,12,6,0
90128778,1,Will Rice,L1,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90128778,1,Will Rice,L1,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90128778,1,Will Rice,L1,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90128778,1,Will Rice,L1,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90128778,1,Will Rice,L1,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1463958333333333,0,8,11,8,32,0,0,,,
90128778,1,Will Rice,L1,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1706875,0,10,7,10,9,0,0,2,0,
90128778,1,Will Rice,L1,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1922083333333333,0,10,6,10,6,6,0,2,0,
90128778,1,Will Rice,L1,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.2045208333333335,0,10,6,17,12,0,0,2,0,0
90128778,1,Will Rice,L1,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.233125,0,11,10,25,22,0,18,6,0,
90128778,1,Will Rice,L1,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.1764166666666667,2,11,7,33,7,4,0,12,0,
90128778,1,Will Rice,L1,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.2310625000000002,0,11,7,41,11,0,9,17,0,
90128778,1,Will Rice,L1,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.2359791666666666,0,4,8,9,24,6,0,21,0,0
90128778,1,Will Rice,L1,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.2242083333333333,0,6,6,14,18,4,9,27,0,
90128778,1,Will Rice,L1,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.2266041666666667,2,6,4,12,6,0,6,33,0,
90128778,1,Will Rice,L1,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.2546249999999999,1,9,4,18,12,28,9,38,4,
90128778,1,Will Rice,L1,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.261875,1,8,4,10,14,4,9,40,0,
90128778,1,Will Rice,L1,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,1.2727291666666667,1,10,3,13,6,0,9,40,4,
90128778,1,Will Rice,L1,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,1.3005,0,10,4,14,6,20,12,40,8,
90128778,1,Will Rice,L1,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,1.3024375,0,9,5,11,11,4,9,40,16,
90128778,1,Will Rice,L1,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,1.3110416666666667,0,9,4,14,12,0,21,40,18,
90128778,1,Will Rice,L1,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,1.2985,0,9,3,20,11,20,9,40,24,
90128778,1,Will Rice,L1,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,1.3007499999999999,0,9,1,26,4,4,14,40,25,
90128778,1,Will Rice,L1,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,198.0,1.3108749999999998,0,8,,29,,0,9,38,40,
90128778,1,Will Rice,L1,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,211.0,1.2893124999999999,0,7,,28,,20,15,38,48,
90128778,1,Will Rice,L1,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,190.0,1.2795208333333334,0,6,,26,,4,9,38,40,
90128778,1,Will Rice,L1,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,175.0,1.2402708333333332,0,5,,24,,0,15,34,37,
90128778,1,Will Rice,L1,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,131.0,1.178375,2,3,,15,,20,9,28,28,
90128778,1,Will Rice,L1,27,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,90.0,1.1585208333333332,4,2,30,11,30,4,15,22,15,
90128778,1,Will Rice,L1,28,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,55.0,1.1491666666666667,11,,31,,31,0,9,15,13,
90128778,1,Will Rice,L1,29,standard_converged,0.6,0,0,3,1,1,0,35,14,7,5,0,36.0,1.145875,14,,23,,54,20,12,12,6,0
90129386,0,Bharath Varma,L1,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90129386,0,Bharath Varma,L1,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90129386,0,Bharath Varma,L1,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90129386,0,Bharath Varma,L1,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90129386,0,Bharath Varma,L1,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1318124999999999,0,8,11,8,32,0,0,,,
90129386,0,Bharath Varma,L1,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1456875000000002,0,10,7,10,9,0,0,2,0,
90129386,0,Bharath Varma,L1,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1567916666666667,0,10,6,10,6,6,0,2,0,
90129386,0,Bharath Varma,L1,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.1659791666666666,0,10,6,17,12,0,0,2,0,0
90129386,0,Bharath Varma,L1,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.1888541666666668,0,11,10,25,22,0,18,6,0,
90129386,0,Bharath Varma,L1,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.0920416666666668,2,11,7,33,7,4,0,12,0,
90129386,0,Bharath Varma,L1,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.1171041666666666,0,11,7,41,11,0,9,17,0,
90129386,0,Bharath Varma,L1,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.1531666666666667,0,4,8,9,20,6,0,21,0,0
90129386,0,Bharath Varma,L1,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.1682708333333334,0,6,6,14,18,4,9,27,0,
90129386,0,Bharath Varma,L1,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.1269166666666668,3,6,4,12,6,0,6,33,0,
90129386,0,Bharath Varma,L1,14,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,104.0,1.1820208333333333,3,9,4,18,12,27,9,37,4,
90129386,0,Bharath Varma,L1,15,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,81.0,1.0674375,3,8,4,10,14,4,9,39,0,
90129386,0,Bharath Varma,L1,16,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,97.0,1.0435625000000002,2,10,3,13,6,0,9,39,4,
90129386,0,Bharath Varma,L1,17,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,107.0,1.039875,2,10,4,14,6,20,12,39,8,
90129386,0,Bharath Varma,L1,18,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,116.0,0.9979375,2,9,5,11,11,4,9,39,16,
90129386,0,Bharath Varma,L1,19,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,126.0,1.0008124999999999,2,9,4,14,12,0,21,39,18,
90129386,0,Bharath Varma,L1,20,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,150.0,1.0299375,2,9,3,20,11,20,9,39,24,
90129386,0,Bharath Varma,L1,21,standard_converged,0.6,0,0,3,1,1,0,49,14,8,6,0,164.0,1.1152291666666667,2,9,1,26,4,4,14,39,25,
90129386,0,Bharath Varma,L1,22,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,195.0,1.1778541666666666,2,8,,29,,0,9,37,39,
90129386,0,Bharath Varma,L1,23,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,206.0,1.0960833333333335,2,7,,28,,20,15,37,46,
90129386,0,Bharath Varma,L1,24,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,185.0,1.1452499999999999,2,6,,26,,4,9,37,38,
90129386,0,Bharath Varma,L1,25,standard_converged,0.6,0,0,3,1,1,0,38,14,8,6,0,170.0,1.1948541666666666,2,5,,24,,0,15,33,35,
90129386,0,Bharath Varma,L1,26,standard_converged,0.6,0,0,3,1,1,0,30,14,8,6,0,124.0,1.1022291666666666,3,3,,15,,20,9,27,25,
90129386,0,Bharath Varma,L1,27,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,85.0,1.1243541666666668,5,2,30,11,30,4,15,21,13,
90129386,0,Bharath Varma,L1,28,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,54.0,1.1319791666666665,12,,31,,31,0,9,14,13,
90129386,0,Bharath Varma,L1,29,standard_converged,0.6,0,0,3,1,1,0,34,14,8,5,0,32.0,1.1075833333333334,15,,23,,54,20,15,11,4,0
90129386,1,Spandan Mhapsekar,L1,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90129386,1,Spandan Mhapsekar,L1,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90129386,1,Spandan Mhapsekar,L1,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90129386,1,Spandan Mhapsekar,L1,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90129386,1,Spandan Mhapsekar,L1,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1318124999999999,0,8,11,8,32,0,0,,,
90129386,1,Spandan Mhapsekar,L1,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1456875000000002,1,10,7,10,9,0,0,2,0,
90129386,1,Spandan Mhapsekar,L1,6,standard_converged,0.6,0,0,1,0,0,0,18,5,3,2,0,37.0,1.1567916666666667,1,10,6,10,6,6,0,2,0,
90129386,1,Spandan Mhapsekar,L1,7,standard_converged,0.6,0,0,1,0,0,0,18,6,3,2,0,51.0,1.1659791666666666,1,10,6,17,12,0,0,2,0,0
90129386,1,Spandan Mhapsekar,L1,8,standard_converged,0.6,0,0,2,1,0,0,27,6,4,2,0,73.0,1.1888541666666668,1,11,10,25,22,0,18,6,0,
90129386,1,Spandan Mhapsekar,L1,9,standard_converged,0.6,0,0,2,1,0,0,30,10,4,6,0,99.0,1.0920416666666668,3,11,7,33,7,4,0,12,0,
90129386,1,Spandan Mhapsekar,L1,10,standard_converged,0.6,0,0,2,1,0,0,35,11,5,6,0,121.0,1.1171041666666666,1,11,7,41,11,0,9,17,0,
90129386,1,Spandan Mhapsekar,L1,11,standard_converged,0.6,0,0,3,1,1,0,32,13,5,6,0,54.0,1.1531666666666667,1,4,7,9,16,6,0,21,0,0
90129386,1,Spandan Mhapsekar,L1,12,standard_converged,0.6,0,0,3,1,1,0,38,13,7,6,0,74.0,1.1682708333333334,1,6,5,14,15,4,9,27,0,
90129386,1,Spandan Mhapsekar,L1,13,standard_converged,0.6,0,0,3,1,1,0,42,13,7,6,0,76.0,1.1269166666666668,3,6,3,12,3,0,0,33,0,
90129386,1,Spandan Mhapsekar,L1,14,standard_converged,0.6,0,0,3,1,1,0,50,13,7,6,0,104.0,1.1820208333333333,2,9,3,18,7,27,9,38,4,
90129386,1,Spandan Mhapsekar,L1,15,standard_converged,0.6,0,0,3,1,1,0,52,13,7,6,0,81.0,1.0674375,2,8,4,10,14,4,6,40,0,
90129386,1,Spandan Mhapsekar,L1,16,standard_converged,0.6,0,0,3,1,1,0,53,13,7,6,0,97.0,1.0435625000000002,2,10,3,13,6,0,9,40,4,
90129386,1,Spandan Mhapsekar,L1,17,standard_converged,0.6,0,0,3,1,1,0,54,13,7,6,0,107.0,1.039875,1,10,4,14,6,20,9,40,8,
90129386,1,Spandan Mhapsekar,L1,18,standard_converged,0.6,0,0,3,1,1,0,54,13,7,6,0,114.0,0.9979375,1,9,5,11,11,4,9,40,15,
90129386,1,Spandan Mhapsekar,L1,19,standard_converged,0.6,0,0,3,1,1,0,53,13,7,6,0,126.0,1.0008124999999999,1,9,4,14,12,0,18,40,18,
90129386,1,Spandan Mhapsekar,L1,20,standard_converged,0.6,0,0,3,1,1,0,52,13,7,6,0,148.0,1.0299375,1,9,3,20,11,20,9,40,23,
90129386,1,Spandan Mhapsekar,L1,21,standard_converged,0.6,0,0,3,1,1,0,50,13,7,6,0,164.0,1.1152291666666667,1,9,1,26,4,4,11,40,25,
90129386,1,Spandan Mhapsekar,L1,22,standard_converged,0.6,0,0,3,1,1,0,46,13,7,6,0,195.0,1.1778541666666666,1,8,,29,,0,9,38,39,
90129386,1,Spandan Mhapsekar,L1,23,standard_converged,0.6,0,0,3,1,1,0,45,13,7,6,0,204.0,1.0960833333333335,2,7,,28,,20,12,38,45,
90129386,1,Spandan Mhapsekar,L1,24,standard_converged,0.6,0,0,3,1,1,0,44,13,7,6,0,181.0,1.1452499999999999,2,6,,26,,4,9,38,36,
90129386,1,Spandan Mhapsekar,L1,25,standard_converged,0.6,0,0,3,1,1,0,39,13,7,6,0,164.0,1.1948541666666666,2,5,,24,,0,12,34,32,
90129386,1,Spandan Mhapsekar,L1,26,standard_converged,0.6,0,0,3,1,1,0,31,13,7,6,0,126.0,1.1022291666666666,3,3,,15,,20,9,28,26,
90129386,1,Spandan Mhapsekar,L1,27,standard_converged,0.6,0,0,3,1,1,0,54,13,7,6,0,89.0,1.1243541666666668,5,2,30,11,30,4,12,22,15,
90129386,1,Spandan Mhapsekar,L1,28,standard_converged,0.6,0,0,3,1,1,0,46,13,7,6,0,54.0,1.1319791666666665,12,,31,,31,0,9,15,13,
90129386,1,Spandan Mhapsekar,L1,29,standard_converged,0.6,0,0,3,1,1,0,35,13,7,5,0,36.0,1.1075833333333334,15,,23,,52,20,12,12,6,0
90130062,0,Chhaya Awasthi,L1,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90130062,0,Chhaya Awasthi,L1,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90130062,0,Chhaya Awasthi,L1,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90130062,0,Chhaya Awasthi,L1,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90130062,0,Chhaya Awasthi,L1,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1318124999999999,0,8,11,8,32,0,0,,,
90130062,0,Chhaya Awasthi,L1,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1456875000000002,0,10,7,10,9,0,0,2,0,
90130062,0,Chhaya Awasthi,L1,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1567916666666667,0,10,6,10,6,6,0,2,0,
90130062,0,Chhaya Awasthi,L1,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.1753541666666667,0,10,6,17,12,0,0,2,0,0
90130062,0,Chhaya Awasthi,L1,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.2060416666666667,0,11,10,25,22,0,18,6,0,
90130062,0,Chhaya Awasthi,L1,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.1514166666666668,2,11,7,33,7,4,0,12,0,
90130062,0,Chhaya Awasthi,L1,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.1827291666666666,0,11,7,41,11,0,9,17,0,
90130062,0,Chhaya Awasthi,L1,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.1984791666666668,0,4,8,9,24,6,0,21,0,0
90130062,0,Chhaya Awasthi,L1,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.1792083333333334,0,6,6,14,18,4,9,27,0,
90130062,0,Chhaya Awasthi,L1,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.1524375,2,6,4,12,6,0,6,33,0,
90130062,0,Chhaya Awasthi,L1,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.1663958333333333,1,9,4,18,12,28,9,38,4,
90130062,0,Chhaya Awasthi,L1,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.0141041666666666,1,8,4,10,14,4,9,40,0,
90130062,0,Chhaya Awasthi,L1,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,0.9665833333333333,1,10,3,13,6,0,9,40,4,
90130062,0,Chhaya Awasthi,L1,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,0.9189375,0,10,4,14,6,20,12,40,8,
90130062,0,Chhaya Awasthi,L1,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,0.8698541666666667,0,9,5,11,11,4,9,40,16,
90130062,0,Chhaya Awasthi,L1,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,0.8513749999999999,0,9,4,14,12,0,21,40,18,
90130062,0,Chhaya Awasthi,L1,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,0.8074166666666667,0,9,3,20,11,20,9,40,24,
90130062,0,Chhaya Awasthi,L1,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,0.8346041666666667,1,9,1,26,4,4,14,40,25,
90130062,0,Chhaya Awasthi,L1,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,196.0,0.7719166666666667,1,8,,29,,0,9,38,39,
90130062,0,Chhaya Awasthi,L1,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,209.0,0.7818333333333334,2,7,,28,,20,15,38,47,
90130062,0,Chhaya Awasthi,L1,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,186.0,0.7969166666666667,2,6,,26,,4,9,38,38,
90130062,0,Chhaya Awasthi,L1,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,173.0,0.8775625000000001,2,5,,24,,0,15,34,36,
90130062,0,Chhaya Awasthi,L1,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,127.0,0.6813958333333333,5,3,,15,,20,9,28,26,
90130062,0,Chhaya Awasthi,L1,27,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,90.0,0.7733125,4,2,29,11,29,4,15,22,15,
90130062,0,Chhaya Awasthi,L1,28,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,55.0,0.735625,10,,30,,30,0,9,15,13,
90130062,0,Chhaya Awasthi,L1,29,standard_converged,0.6,0,0,3,1,1,0,34,14,8,5,0,37.0,0.7558125,14,,22,,52,20,15,12,6,0
90130062,1,ych~sun,L1,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90130062,1,ych~sun,L1,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90130062,1,ych~sun,L1,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90130062,1,ych~sun,L1,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90130062,1,ych~sun,L1,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1318124999999999,0,8,11,8,32,0,0,,,
90130062,1,ych~sun,L1,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1456875000000002,0,10,7,10,9,0,0,2,0,
90130062,1,ych~sun,L1,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1567916666666667,0,10,6,10,6,6,0,2,0,
90130062,1,ych~sun,L1,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.1753541666666667,0,10,6,17,12,0,0,2,0,0
90130062,1,ych~sun,L1,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.2060416666666667,0,11,10,25,22,0,18,6,0,
90130062,1,ych~sun,L1,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.1514166666666668,2,11,7,33,7,4,0,12,0,
90130062,1,ych~sun,L1,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.1827291666666666,0,11,7,41,11,0,9,17,0,
90130062,1,ych~sun,L1,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.1984791666666668,1,4,8,9,24,6,0,21,0,0
90130062,1,ych~sun,L1,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.1792083333333334,1,6,6,14,18,4,9,27,0,
90130062,1,ych~sun,L1,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.1524375,3,6,4,12,6,0,6,33,0,
90130062,1,ych~sun,L1,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.1663958333333333,2,9,4,18,12,28,9,38,4,
90130062,1,ych~sun,L1,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.0141041666666666,2,8,4,10,14,4,9,40,0,
90130062,1,ych~sun,L1,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,0.9665833333333333,2,10,3,13,6,0,9,40,4,
90130062,1,ych~sun,L1,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,0.9189375,1,10,4,14,6,20,12,40,8,
90130062,1,ych~sun,L1,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,0.8698541666666667,1,9,5,11,11,4,9,40,16,
90130062,1,ych~sun,L1,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,0.8513749999999999,1,9,4,14,12,0,21,40,18,
90130062,1,ych~sun,L1,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,0.8074166666666667,1,9,3,20,11,20,9,40,24,
90130062,1,ych~sun,L1,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,0.8346041666666667,1,9,1,26,4,4,14,40,25,
90130062,1,ych~sun,L1,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,196.0,0.7719166666666667,1,8,,29,,0,9,38,39,
90130062,1,ych~sun,L1,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,209.0,0.7818333333333334,2,7,,28,,20,15,38,47,
90130062,1,ych~sun,L1,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,186.0,0.7969166666666667,2,6,,26,,4,9,38,38,
90130062,1,ych~sun,L1,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,173.0,0.8775625000000001,2,5,,24,,0,15,34,36,
90130062,1,ych~sun,L1,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,127.0,0.6813958333333333,3,3,,15,,20,9,28,26,
90130062,1,ych~sun,L1,27,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,90.0,0.7733125,5,2,29,11,29,4,15,22,15,
90130062,1,ych~sun,L1,28,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,55.0,0.735625,12,,30,,30,0,9,15,13,
90130062,1,ych~sun,L1,29,standard_converged,0.6,0,0,3,1,1,0,34,14,8,5,0,37.0,0.7558125,15,,22,,52,20,15,12,6,0
90130129,0,roma,L3,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90130129,0,roma,L3,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90130129,0,roma,L3,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90130129,0,roma,L3,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90130129,0,roma,L3,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1588958333333332,0,8,11,8,32,0,0,,,
90130129,0,roma,L3,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1925625,0,10,7,10,9,0,0,2,0,
90130129,0,roma,L3,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.2203333333333335,0,10,6,10,6,6,0,2,0,
90130129,0,roma,L3,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.2362916666666668,0,10,6,17,12,0,0,2,0,0
90130129,0,roma,L3,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.2680208333333334,0,11,10,25,22,0,18,6,0,
90130129,0,roma,L3,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.2529791666666668,2,11,7,33,7,4,0,12,0,
